,index,Date,Day,Comp,Round,Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Name,Season,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,WDL,GoalsTeams,Team Score,Opp Score,CS,Was Home,GW
1349,4,2023-09-03,Sun,Premier League,Matchweek 4,Away,Wolves,Crystal Palace,Y,FW,90.0,1.0,0.0,0,0,2,1,0,0,46,1,0,2,0.7,0.7,0.0,0,0,27,32,84.4,2,19,4,6,3,Match Report,Matheus-Cunha,2023-24,,,,,,,,,L,2–3,2,3,0.0,0.0,4
1350,0,2023-08-14,Mon,Premier League,Matchweek 1,Away,Wolves,Manchester Utd,Y,"LM,AM,CM",90.0,0.0,0.0,0,0,0,0,0,0,65,3,5,0,0.0,0.0,0.0,3,0,35,45,77.8,3,45,4,12,6,Match Report,Matheus-Nunes,2023-24,,,,,,,,,L,0–1,0,1,0.0,0.0,1
1351,0,2023-08-14,Mon,Premier League,Matchweek 1,Away,Wolves,Manchester Utd,Y,"LM,AM,CM",90.0,0.0,0.0,0,0,0,0,0,0,65,3,5,0,0.0,0.0,0.0,3,0,35,45,77.8,3,45,4,12,6,Match Report,Matheus-Nunes,2023-24,,,,,,,,,L,0–1,0,1,0.0,0.0,1
1352,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Wolves,Brighton,Y,"LM,CM",89.0,0.0,0.0,0,0,1,0,2,1,66,0,1,0,0.1,0.1,0.1,4,0,52,61,85.2,5,48,3,5,5,Match Report,Matheus-Nunes,2023-24,,,,,,,,,L,1–4,1,4,0.0,1.0,2
1353,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Wolves,Brighton,Y,"LM,CM",89.0,0.0,0.0,0,0,1,0,2,1,66,0,1,0,0.1,0.1,0.1,4,0,52,61,85.2,5,48,3,5,5,Match Report,Matheus-Nunes,2023-24,,,,,,,,,L,1–4,1,4,0.0,1.0,2
1354,2,2023-09-02,Sat,Premier League,Matchweek 4,Home,Manchester City,Fulham,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Matheus-Nunes,2023-24,,,,,,,,,W,5–1,5,1,0.0,1.0,4
1355,2,2023-09-02,Sat,Premier League,Matchweek 4,Home,Manchester City,Fulham,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Matheus-Nunes,2023-24,,,,,,,,,W,5–1,5,1,0.0,1.0,4
1356,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Brentford,Tottenham,Y,CM,48.0,0.0,0.0,0,0,0,0,0,0,34.0,2.0,0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,26.0,50.0,2.0,15.0,1.0,2.0,0.0,Match Report,Mathias-Jensen,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,1
1357,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Brentford,Fulham,Y,"LM,CM",90.0,0.0,0.0,0,0,2,1,0,0,71.0,3.0,2,0.0,0.1,0.1,0.3,7.0,0.0,46.0,59.0,78.0,6.0,36.0,1.0,3.0,2.0,Match Report,Mathias-Jensen,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,2
1358,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Brentford,Crystal Palace,Y,RM,70.0,0.0,0.0,0,0,0,0,0,0,53.0,1.0,0,3.0,0.0,0.0,0.1,2.0,0.0,35.0,43.0,81.4,3.0,24.0,0.0,0.0,0.0,Match Report,Mathias-Jensen,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,3
1360,4,2023-09-02,Sat,Premier League,Matchweek 4,Home,Brentford,Bournemouth,Y,RM,80.0,1.0,0.0,0,0,1,1,1,0,62.0,3.0,0,1.0,0.0,0.0,0.4,3.0,0.0,36.0,50.0,72.0,1.0,20.0,0.0,1.0,0.0,Match Report,Mathias-Jensen,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,4
1361,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Brentford,Tottenham,N,CB,7.0,0.0,0.0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.3,1,0,6,7,85.7,1,4,0,0,0,Match Report,Mathias-Jorgensen,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,1
1362,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Brentford,Fulham,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Mathias-Jorgensen,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,2
1363,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Brentford,Crystal Palace,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Mathias-Jorgensen,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,3
